id,visit,room,value,timepoint
46,1,living room,2.75,192
46,1,living room,2.75,193
46,1,living room,2.75,194
46,1,living room,2.75,195
46,1,living room,2.75,196
46,1,living room,2.75,197
46,1,living room,2.75,198
46,1,living room,2.75,199
46,1,living room,21,200
46,1,living room,6,201
46,1,living room,2.75,202
46,1,living room,2.75,203
46,1,living room,2.75,204
46,1,living room,2.75,205
46,1,living room,2.75,206
46,1,living room,2.75,207
46,1,living room,2.75,208
46,1,living room,2.75,209
46,1,living room,2.75,210
46,1,living room,2.75,211
46,1,living room,2.75,212
46,1,living room,2.75,213
46,1,living room,2.75,214
46,1,living room,2.75,215
46,1,living room,6,216
46,1,living room,7,217
46,1,living room,2.75,218
46,1,living room,6,219
46,1,living room,2.75,220
46,1,living room,6,221
46,1,living room,2.75,222
46,1,living room,6,223
46,1,living room,2.75,224
46,1,living room,2.75,225
46,1,living room,2.75,226
46,1,living room,2.75,227
46,1,living room,2.75,228
46,1,living room,7,229
46,1,living room,9,230
46,1,living room,10,231
46,1,living room,9,232
46,1,living room,7,233
46,1,living room,7,234
46,1,living room,6,235
46,1,living room,6,236
46,1,living room,8,237
46,1,living room,8,238
46,1,living room,6,239
46,1,living room,6,240
46,1,living room,2.75,241
46,1,living room,8,242
46,1,living room,8,243
46,1,living room,8,244
46,1,living room,8,245
46,1,living room,9,246
46,1,living room,10,247
46,1,living room,11,248
46,1,living room,10,249
46,1,living room,13,250
46,1,living room,14,251
46,1,living room,14,252
46,1,living room,14,253
46,1,living room,16,254
46,1,living room,18,255
46,1,living room,19,256
46,1,living room,21,257
46,1,living room,22,258
46,1,living room,21,259
46,1,living room,27,260
46,1,living room,25,261
46,1,living room,25,262
46,1,living room,30,263
46,1,living room,28,264
46,1,living room,28,265
46,1,living room,30,266
46,1,living room,33,267
46,1,living room,28,268
46,1,living room,28,269
46,1,living room,27,270
46,1,living room,27,271
46,1,living room,27,272
46,1,living room,26,273
46,1,living room,26,274
46,1,living room,26,275
46,1,living room,27,276
46,1,living room,25,277
46,1,living room,27,278
46,1,living room,24,279
46,1,living room,25,280
46,1,living room,22,281
46,1,living room,21,282
46,1,living room,22,283
46,1,living room,19,284
46,1,living room,20,285
46,1,living room,19,286
46,1,living room,19,287
46,1,living room,16,288
46,1,living room,18,289
46,1,living room,16,290
46,1,living room,16,291
46,1,living room,16,292
46,1,living room,18,293
46,1,living room,14,294
46,1,living room,15,295
46,1,living room,14,296
46,1,living room,14,297
46,1,living room,14,298
46,1,living room,14,299
46,1,living room,15,300
46,1,living room,13,301
46,1,living room,14,302
46,1,living room,14,303
46,1,living room,13,304
46,1,living room,14,305
46,1,living room,18,306
46,1,living room,14,307
46,1,living room,14,308
46,1,living room,15,309
46,1,living room,17,310
46,1,living room,15,311
46,1,living room,18,312
46,1,living room,16,313
46,1,living room,19,314
46,1,living room,15,315
46,1,living room,16,316
46,1,living room,16,317
46,1,living room,17,318
46,1,living room,17,319
46,1,living room,17,320
46,1,living room,16,321
46,1,living room,16,322
46,1,living room,17,323
46,1,living room,17,324
46,1,living room,17,325
46,1,living room,17,326
46,1,living room,16,327
46,1,living room,16,328
46,1,living room,18,329
46,1,living room,18,330
46,1,living room,15,331
46,1,living room,16,332
46,1,living room,15,333
46,1,living room,22,334
46,1,living room,15,335
46,1,living room,14,336
46,1,living room,16,337
46,1,living room,14,338
46,1,living room,13,339
46,1,living room,12,340
46,1,living room,14,341
46,1,living room,13,342
46,1,living room,15,343
46,1,living room,13,344
46,1,living room,13,345
46,1,living room,12,346
46,1,living room,13,347
46,1,living room,12,348
46,1,living room,12,349
46,1,living room,12,350
46,1,living room,13,351
46,1,living room,13,352
46,1,living room,13,353
46,1,living room,13,354
46,1,living room,13,355
46,1,living room,15,356
46,1,living room,15,357
46,1,living room,16,358
46,1,living room,14,359
46,1,living room,16,360
46,1,living room,17,361
46,1,living room,15,362
46,1,living room,15,363
46,1,living room,16,364
46,1,living room,16,365
46,1,living room,15,366
46,1,living room,17,367
46,1,living room,19,368
46,1,living room,16,369
46,1,living room,16,370
46,1,living room,15,371
46,1,living room,17,372
46,1,living room,16,373
46,1,living room,15,374
46,1,living room,14,375
46,1,living room,15,376
46,1,living room,15,377
46,1,living room,15,378
46,1,living room,16,379
46,1,living room,15,380
46,1,living room,14,381
46,1,living room,14,382
46,1,living room,17,383
46,1,living room,17,384
46,1,living room,19,385
46,1,living room,12,386
46,1,living room,16,387
46,1,living room,13,388
46,1,living room,12,389
46,1,living room,13,390
46,1,living room,11,391
46,1,living room,12,392
46,1,living room,11,393
46,1,living room,11,394
46,1,living room,11,395
46,1,living room,9,396
46,1,living room,10,397
46,1,living room,10,398
46,1,living room,9,399
46,1,living room,10,400
46,1,living room,9,401
46,1,living room,9,402
46,1,living room,10,403
46,1,living room,9,404
46,1,living room,8,405
46,1,living room,9,406
46,1,living room,8,407
46,1,living room,9,408
46,1,living room,8,409
46,1,living room,8,410
46,1,living room,9,411
46,1,living room,8,412
46,1,living room,8,413
46,1,living room,8,414
46,1,living room,8,415
46,1,living room,14,416
46,1,living room,9,417
46,1,living room,8,418
46,1,living room,8,419
46,1,living room,8,420
46,1,living room,7,421
46,1,living room,8,422
46,1,living room,8,423
46,1,living room,7,424
46,1,living room,7,425
46,1,living room,8,426
46,1,living room,8,427
46,1,living room,7,428
46,1,living room,7,429
46,1,living room,7,430
46,1,living room,7,431
46,1,living room,7,432
46,1,living room,7,433
46,1,living room,7,434
46,1,living room,8,435
46,1,living room,7,436
46,1,living room,7,437
46,1,living room,6,438
46,1,living room,6,439
46,1,living room,7,440
46,1,living room,6,441
46,1,living room,6,442
46,1,living room,7,443
46,1,living room,7,444
46,1,living room,7,445
46,1,living room,6,446
46,1,living room,6,447
46,1,living room,6,448
46,1,living room,7,449
46,1,living room,7,450
46,1,living room,6,451
46,1,living room,7,452
46,1,living room,6,453
46,1,living room,7,454
46,1,living room,7,455
46,1,living room,7,456
46,1,living room,7,457
46,1,living room,7,458
46,1,living room,7,459
46,1,living room,7,460
46,1,living room,8,461
46,1,living room,7,462
46,1,living room,7,463
46,1,living room,7,464
46,1,living room,8,465
46,1,living room,8,466
46,1,living room,7,467
46,1,living room,8,468
46,1,living room,7,469
46,1,living room,8,470
46,1,living room,7,471
46,1,living room,7,472
46,1,living room,8,473
46,1,living room,8,474
46,1,living room,7,475
46,1,living room,8,476
46,1,living room,7,477
46,1,living room,8,478
46,1,living room,8,479
46,1,living room,7,480
46,1,living room,8,481
46,1,living room,8,482
46,1,living room,7,483
46,1,living room,8,484
46,1,living room,7,485
46,1,living room,8,486
46,1,living room,7,487
46,1,living room,7,488
46,1,living room,8,489
46,1,living room,7,490
46,1,living room,7,491
46,1,living room,7,492
46,1,living room,7,493
46,1,living room,7,494
46,1,living room,7,495
46,1,living room,7,496
46,1,living room,7,497
46,1,living room,7,498
46,1,living room,7,499
46,1,living room,7,500
46,1,living room,7,501
46,1,living room,7,502
46,1,living room,8,503
46,1,living room,7,504
46,1,living room,7,505
46,1,living room,8,506
46,1,living room,8,507
46,1,living room,8,508
46,1,living room,8,509
46,1,living room,8,510
46,1,living room,7,511
46,1,living room,9,512
46,1,living room,8,513
46,1,living room,9,514
46,1,living room,8,515
46,1,living room,8,516
46,1,living room,9,517
46,1,living room,11,518
46,1,living room,8,519
46,1,living room,8,520
46,1,living room,9,521
46,1,living room,10,522
46,1,living room,9,523
46,1,living room,9,524
46,1,living room,9,525
46,1,living room,9,526
46,1,living room,11,527
46,1,living room,14,528
46,1,living room,13,529
46,1,living room,13,530
46,1,living room,12,531
46,1,living room,14,532
46,1,living room,15,533
46,1,living room,13,534
46,1,living room,16,535
46,1,living room,14,536
46,1,living room,14,537
46,1,living room,14,538
46,1,living room,15,539
46,1,living room,16,540
46,1,living room,16,541
46,1,living room,14,542
46,1,living room,18,543
46,1,living room,14,544
46,1,living room,15,545
46,1,living room,15,546
46,1,living room,16,547
46,1,living room,17,548
46,1,living room,15,549
46,1,living room,16,550
46,1,living room,14,551
46,1,living room,13,552
46,1,living room,15,553
46,1,living room,15,554
46,1,living room,15,555
46,1,living room,13,556
46,1,living room,13,557
46,1,living room,14,558
46,1,living room,15,559
46,1,living room,11,560
46,1,living room,12,561
46,1,living room,13,562
46,1,living room,12,563
46,1,living room,13,564
46,1,living room,12,565
46,1,living room,12,566
46,1,living room,11,567
46,1,living room,10,568
46,1,living room,13,569
46,1,living room,13,570
46,1,living room,11,571
46,1,living room,12,572
46,1,living room,12,573
46,1,living room,16,574
46,1,living room,12,575
46,1,living room,10,576
46,1,living room,12,577
46,1,living room,12,578
46,1,living room,12,579
46,1,living room,11,580
46,1,living room,11,581
46,1,living room,11,582
46,1,living room,12,583
46,1,living room,11,584
46,1,living room,10,585
46,1,living room,13,586
46,1,living room,11,587
46,1,living room,12,588
46,1,living room,12,589
46,1,living room,11,590
46,1,living room,11,591
46,1,living room,11,592
46,1,living room,10,593
46,1,living room,10,594
46,1,living room,11,595
46,1,living room,10,596
46,1,living room,9,597
46,1,living room,10,598
46,1,living room,11,599
46,1,living room,9,600
46,1,living room,9,601
46,1,living room,9,602
46,1,living room,9,603
46,1,living room,10,604
46,1,living room,9,605
46,1,living room,10,606
46,1,living room,12,607
46,1,living room,9,608
46,1,living room,10,609
46,1,living room,8,610
46,1,living room,8,611
46,1,living room,8,612
46,1,living room,9,613
46,1,living room,9,614
46,1,living room,11,615
46,1,living room,10,616
46,1,living room,9,617
46,1,living room,9,618
46,1,living room,9,619
46,1,living room,9,620
46,1,living room,8,621
46,1,living room,10,622
46,1,living room,9,623
46,1,living room,9,624
46,1,living room,8,625
46,1,living room,9,626
46,1,living room,9,627
46,1,living room,9,628
46,1,living room,10,629
46,1,living room,9,630
46,1,living room,9,631
46,1,living room,8,632
46,1,living room,9,633
46,1,living room,11,634
46,1,living room,12,635
46,1,living room,9,636
46,1,living room,7,637
46,1,living room,8,638
46,1,living room,8,639
46,1,living room,8,640
46,1,living room,10,641
46,1,living room,8,642
46,1,living room,7,643
46,1,living room,20,644
46,1,living room,7,645
46,1,living room,7,646
46,1,living room,9,647
46,1,living room,6,648
46,1,living room,7,649
46,1,living room,7,650
46,1,living room,6,651
46,1,living room,7,652
46,1,living room,6,653
46,1,living room,7,654
46,1,living room,7,655
46,1,living room,8,656
46,1,living room,9,657
46,1,living room,9,658
46,1,living room,8,659
46,1,living room,12,660
46,1,living room,10,661
46,1,living room,9,662
46,1,living room,8,663
46,1,living room,10,664
46,1,living room,8,665
46,1,living room,9,666
46,1,living room,10,667
46,1,living room,9,668
46,1,living room,9,669
46,1,living room,9,670
46,1,living room,8,671
46,1,living room,8,672
46,1,living room,8,673
46,1,living room,9,674
46,1,living room,8,675
46,1,living room,10,676
46,1,living room,8,677
46,1,living room,8,678
46,1,living room,10,679
46,1,living room,9,680
46,1,living room,13,681
46,1,living room,9,682
46,1,living room,8,683
46,1,living room,8,684
46,1,living room,9,685
46,1,living room,8,686
46,1,living room,8,687
46,1,living room,8,688
46,1,living room,8,689
46,1,living room,8,690
46,1,living room,8,691
46,1,living room,8,692
46,1,living room,7,693
46,1,living room,7,694
46,1,living room,7,695
46,1,living room,7,696
46,1,living room,7,697
46,1,living room,6,698
46,1,living room,6,699
46,1,living room,6,700
46,1,living room,2.75,701
46,1,living room,2.75,702
46,1,living room,7,703
46,1,living room,6,704
46,1,living room,2.75,705
46,1,living room,2.75,706
46,1,living room,2.75,707
46,1,living room,6,708
46,1,living room,2.75,709
46,1,living room,2.75,710
46,1,living room,2.75,711
46,1,living room,2.75,712
46,1,living room,2.75,713
46,1,living room,2.75,714
46,1,living room,2.75,715
46,1,living room,2.75,716
46,1,living room,2.75,717
46,1,living room,2.75,718
46,1,living room,2.75,719
46,1,living room,2.75,720
46,1,living room,2.75,721
46,1,living room,2.75,722
46,1,living room,2.75,723
46,1,living room,2.75,724
46,1,living room,2.75,725
46,1,living room,2.75,726
46,1,living room,2.75,727
46,1,living room,2.75,728
46,1,living room,2.75,729
46,1,living room,2.75,730
46,1,living room,2.75,731
46,1,living room,2.75,732
46,1,living room,2.75,733
46,1,living room,2.75,734
46,1,living room,2.75,735
46,1,living room,6,736
46,1,living room,6,737
46,1,living room,2.75,738
46,1,living room,2.75,739
46,1,living room,6,740
46,1,living room,6,741
46,1,living room,7,742
46,1,living room,6,743
46,1,living room,7,744
46,1,living room,7,745
46,1,living room,7,746
46,1,living room,7,747
46,1,living room,7,748
46,1,living room,7,749
46,1,living room,8,750
46,1,living room,7,751
46,1,living room,7,752
46,1,living room,7,753
46,1,living room,8,754
46,1,living room,8,755
46,1,living room,8,756
46,1,living room,8,757
46,1,living room,8,758
46,1,living room,7,759
46,1,living room,7,760
46,1,living room,8,761
46,1,living room,7,762
46,1,living room,8,763
46,1,living room,7,764
46,1,living room,9,765
46,1,living room,8,766
46,1,living room,8,767
46,1,living room,8,768
46,1,living room,8,769
46,1,living room,8,770
46,1,living room,8,771
46,1,living room,9,772
46,1,living room,9,773
46,1,living room,9,774
46,1,living room,9,775
46,1,living room,9,776
46,1,living room,10,777
46,1,living room,10,778
46,1,living room,9,779
46,1,living room,9,780
46,1,living room,9,781
46,1,living room,9,782
46,1,living room,9,783
46,1,living room,10,784
46,1,living room,10,785
46,1,living room,10,786
46,1,living room,9,787
46,1,living room,9,788
46,1,living room,8,789
46,1,living room,8,790
46,1,living room,8,791
46,1,living room,8,792
46,1,living room,8,793
46,1,living room,8,794
46,1,living room,9,795
46,1,living room,8,796
46,1,living room,8,797
46,1,living room,9,798
46,1,living room,9,799
46,1,living room,8,800
46,1,living room,8,801
46,1,living room,8,802
46,1,living room,8,803
46,1,living room,8,804
46,1,living room,9,805
46,1,living room,9,806
46,1,living room,8,807
46,1,living room,9,808
46,1,living room,8,809
46,1,living room,9,810
46,1,living room,11,811
46,1,living room,13,812
46,1,living room,11,813
46,1,living room,9,814
46,1,living room,9,815
46,1,living room,10,816
46,1,living room,11,817
46,1,living room,12,818
46,1,living room,27,819
46,1,living room,10,820
46,1,living room,10,821
46,1,living room,12,822
46,1,living room,13,823
46,1,living room,10,824
46,1,living room,10,825
46,1,living room,9,826
46,1,living room,12,827
46,1,living room,10,828
46,1,living room,10,829
46,1,living room,22,830
46,1,living room,11,831
46,1,living room,11,832
46,1,living room,10,833
46,1,living room,12,834
46,1,living room,10,835
46,1,living room,11,836
46,1,living room,9,837
46,1,living room,10,838
46,1,living room,11,839
46,1,living room,10,840
46,1,living room,10,841
46,1,living room,9,842
46,1,living room,9,843
46,1,living room,11,844
46,1,living room,11,845
46,1,living room,10,846
46,1,living room,10,847
46,1,living room,10,848
46,1,living room,12,849
46,1,living room,10,850
46,1,living room,9,851
46,1,living room,9,852
46,1,living room,10,853
46,1,living room,10,854
46,1,living room,10,855
46,1,living room,9,856
46,1,living room,10,857
46,1,living room,10,858
46,1,living room,10,859
46,1,living room,9,860
46,1,living room,12,861
46,1,living room,12,862
46,1,living room,12,863
46,1,living room,14,864
46,1,living room,11,865
46,1,living room,12,866
46,1,living room,11,867
46,1,living room,11,868
46,1,living room,10,869
46,1,living room,12,870
46,1,living room,9,871
46,1,living room,10,872
46,1,living room,13,873
46,1,living room,11,874
46,1,living room,10,875
46,1,living room,12,876
46,1,living room,14,877
46,1,living room,11,878
46,1,living room,10,879
46,1,living room,10,880
46,1,living room,13,881
46,1,living room,11,882
46,1,living room,10,883
46,1,living room,12,884
46,1,living room,11,885
46,1,living room,12,886
46,1,living room,10,887
46,1,living room,12,888
46,1,living room,12,889
46,1,living room,13,890
46,1,living room,13,891
46,1,living room,11,892
46,1,living room,12,893
46,1,living room,12,894
46,1,living room,12,895
46,1,living room,13,896
46,1,living room,13,897
46,1,living room,13,898
46,1,living room,11,899
46,1,living room,12,900
46,1,living room,13,901
46,1,living room,13,902
46,1,living room,12,903
46,1,living room,12,904
46,1,living room,14,905
46,1,living room,14,906
46,1,living room,11,907
46,1,living room,13,908
46,1,living room,12,909
46,1,living room,13,910
46,1,living room,26,911
46,1,living room,12,912
46,1,living room,13,913
46,1,living room,16,914
46,1,living room,14,915
46,1,living room,14,916
46,1,living room,14,917
46,1,living room,13,918
46,1,living room,13,919
46,1,living room,13,920
46,1,living room,14,921
46,1,living room,13,922
46,1,living room,13,923
46,1,living room,13,924
46,1,living room,13,925
46,1,living room,12,926
46,1,living room,16,927
46,1,living room,13,928
46,1,living room,13,929
46,1,living room,12,930
46,1,living room,12,931
46,1,living room,12,932
46,1,living room,12,933
46,1,living room,13,934
46,1,living room,11,935
46,1,living room,12,936
46,1,living room,12,937
46,1,living room,10,938
46,1,living room,13,939
46,1,living room,13,940
46,1,living room,14,941
46,1,living room,13,942
46,1,living room,27,943
46,1,living room,12,944
46,1,living room,12,945
46,1,living room,16,946
46,1,living room,12,947
46,1,living room,12,948
46,1,living room,12,949
46,1,living room,12,950
46,1,living room,13,951
46,1,living room,14,952
46,1,living room,12,953
46,1,living room,12,954
46,1,living room,12,955
46,1,living room,12,956
46,1,living room,12,957
46,1,living room,11,958
46,1,living room,12,959
46,1,living room,12,960
46,1,living room,12,961
46,1,living room,15,962
46,1,living room,12,963
46,1,living room,10,964
46,1,living room,12,965
46,1,living room,11,966
46,1,living room,17,967
46,1,living room,11,968
46,1,living room,12,969
46,1,living room,11,970
46,1,living room,10,971
46,1,living room,11,972
46,1,living room,11,973
46,1,living room,10,974
46,1,living room,10,975
46,1,living room,10,976
46,1,living room,10,977
46,1,living room,10,978
46,1,living room,11,979
46,1,living room,10,980
46,1,living room,10,981
46,1,living room,10,982
46,1,living room,9,983
46,1,living room,9,984
46,1,living room,10,985
46,1,living room,9,986
46,1,living room,9,987
46,1,living room,10,988
46,1,living room,9,989
46,1,living room,9,990
46,1,living room,9,991
46,1,living room,9,992
46,1,living room,10,993
46,1,living room,9,994
46,1,living room,10,995
46,1,living room,10,996
46,1,living room,9,997
46,1,living room,9,998
46,1,living room,9,999
46,1,living room,10,1000
46,1,living room,9,1001
46,1,living room,10,1002
46,1,living room,10,1003
46,1,living room,11,1004
46,1,living room,10,1005
46,1,living room,9,1006
46,1,living room,8,1007
46,1,living room,9,1008
46,1,living room,9,1009
46,1,living room,9,1010
46,1,living room,10,1011
46,1,living room,9,1012
46,1,living room,8,1013
46,1,living room,9,1014
46,1,living room,9,1015
46,1,living room,9,1016
46,1,living room,9,1017
46,1,living room,9,1018
46,1,living room,9,1019
46,1,living room,9,1020
46,1,living room,9,1021
46,1,living room,9,1022
46,1,living room,9,1023
46,1,living room,8,1024
46,1,living room,9,1025
46,1,living room,9,1026
46,1,living room,10,1027
46,1,living room,10,1028
46,1,living room,9,1029
46,1,living room,9,1030
46,1,living room,9,1031
46,1,living room,9,1032
46,1,living room,9,1033
46,1,living room,9,1034
46,1,living room,8,1035
46,1,living room,10,1036
46,1,living room,10,1037
46,1,living room,11,1038
46,1,living room,9,1039
46,1,living room,9,1040
46,1,living room,9,1041
46,1,living room,9,1042
46,1,living room,9,1043
46,1,living room,9,1044
46,1,living room,10,1045
46,1,living room,10,1046
46,1,living room,10,1047
46,1,living room,10,1048
46,1,living room,10,1049
46,1,living room,9,1050
46,1,living room,9,1051
46,1,living room,9,1052
46,1,living room,9,1053
46,1,living room,10,1054
46,1,living room,9,1055
46,1,living room,9,1056
46,1,living room,25,1057
46,1,living room,11,1058
46,1,living room,9,1059
46,1,living room,12,1060
46,1,living room,9,1061
46,1,living room,8,1062
46,1,living room,13,1063
46,1,living room,8,1064
46,1,living room,9,1065
46,1,living room,8,1066
46,1,living room,8,1067
46,1,living room,8,1068
46,1,living room,8,1069
46,1,living room,9,1070
46,1,living room,9,1071
46,1,living room,15,1072
46,1,living room,14,1073
46,1,living room,8,1074
46,1,living room,9,1075
46,1,living room,8,1076
46,1,living room,9,1077
46,1,living room,9,1078
46,1,living room,10,1079
46,1,living room,9,1080
46,1,living room,8,1081
46,1,living room,9,1082
46,1,living room,10,1083
46,1,living room,9,1084
46,1,living room,9,1085
46,1,living room,10,1086
46,1,living room,8,1087
46,1,living room,8,1088
46,1,living room,9,1089
46,1,living room,8,1090
46,1,living room,8,1091
46,1,living room,9,1092
46,1,living room,8,1093
46,1,living room,7,1094
46,1,living room,8,1095
46,1,living room,8,1096
46,1,living room,9,1097
46,1,living room,7,1098
46,1,living room,7,1099
46,1,living room,7,1100
46,1,living room,8,1101
46,1,living room,8,1102
46,1,living room,7,1103
46,1,living room,8,1104
46,1,living room,9,1105
46,1,living room,7,1106
46,1,living room,7,1107
46,1,living room,8,1108
46,1,living room,10,1109
46,1,living room,9,1110
46,1,living room,8,1111
46,1,living room,10,1112
46,1,living room,13,1113
46,1,living room,16,1114
46,1,living room,17,1115
46,1,living room,15,1116
46,1,living room,17,1117
46,1,living room,18,1118
46,1,living room,19,1119
46,1,living room,18,1120
46,1,living room,19,1121
46,1,living room,21,1122
46,1,living room,17,1123
46,1,living room,18,1124
46,1,living room,19,1125
46,1,living room,17,1126
46,1,living room,17,1127
46,1,living room,17,1128
46,1,living room,17,1129
46,1,living room,16,1130
46,1,living room,16,1131
46,1,living room,16,1132
46,1,living room,36,1133
46,1,living room,15,1134
46,1,living room,22,1135
46,1,living room,15,1136
46,1,living room,15,1137
46,1,living room,14,1138
46,1,living room,16,1139
46,1,living room,14,1140
46,1,living room,14,1141
46,1,living room,17,1142
46,1,living room,14,1143
46,1,living room,15,1144
46,1,living room,18,1145
46,1,living room,14,1146
46,1,living room,13,1147
46,1,living room,12,1148
46,1,living room,12,1149
46,1,living room,13,1150
46,1,living room,11,1151
46,1,living room,11,1152
46,1,living room,12,1153
46,1,living room,10,1154
46,1,living room,11,1155
46,1,living room,10,1156
46,1,living room,10,1157
46,1,living room,9,1158
46,1,living room,9,1159
46,1,living room,8,1160
46,1,living room,8,1161
46,1,living room,8,1162
46,1,living room,12,1163
46,1,living room,8,1164
46,1,living room,8,1165
46,1,living room,9,1166
46,1,living room,9,1167
46,1,living room,10,1168
46,1,living room,9,1169
46,1,living room,16,1170
46,1,living room,9,1171
46,1,living room,10,1172
46,1,living room,9,1173
46,1,living room,8,1174
46,1,living room,11,1175
46,1,living room,10,1176
46,1,living room,11,1177
46,1,living room,10,1178
46,1,living room,8,1179
46,1,living room,9,1180
46,1,living room,10,1181
46,1,living room,9,1182
46,1,living room,11,1183
46,1,living room,9,1184
46,1,living room,10,1185
46,1,living room,12,1186
46,1,living room,10,1187
46,1,living room,11,1188
46,1,living room,10,1189
46,1,living room,11,1190
46,1,living room,11,1191
46,1,living room,15,1192
46,1,living room,13,1193
46,1,living room,11,1194
46,1,living room,17,1195
46,1,living room,16,1196
46,1,living room,20,1197
46,1,living room,12,1198
46,1,living room,13,1199
46,1,living room,12,1200
46,1,living room,14,1201
46,1,living room,14,1202
46,1,living room,12,1203
46,1,living room,13,1204
46,1,living room,12,1205
46,1,living room,13,1206
46,1,living room,13,1207
46,1,living room,13,1208
46,1,living room,13,1209
46,1,living room,15,1210
46,1,living room,14,1211
46,1,living room,14,1212
46,1,living room,13,1213
46,1,living room,13,1214
46,1,living room,13,1215
46,1,living room,13,1216
46,1,living room,13,1217
46,1,living room,13,1218
46,1,living room,13,1219
46,1,living room,16,1220
46,1,living room,13,1221
46,1,living room,14,1222
46,1,living room,12,1223
46,1,living room,13,1224
46,1,living room,12,1225
46,1,living room,15,1226
46,1,living room,13,1227
46,1,living room,12,1228
46,1,living room,14,1229
46,1,living room,14,1230
46,1,living room,13,1231
46,1,living room,13,1232
46,1,living room,13,1233
46,1,living room,14,1234
46,1,living room,12,1235
46,1,living room,13,1236
46,1,living room,13,1237
46,1,living room,13,1238
46,1,living room,13,1239
46,1,living room,13,1240
46,1,living room,13,1241
46,1,living room,14,1242
46,1,living room,13,1243
46,1,living room,14,1244
46,1,living room,12,1245
46,1,living room,13,1246
46,1,living room,12,1247
46,1,living room,13,1248
46,1,living room,13,1249
46,1,living room,14,1250
46,1,living room,13,1251
46,1,living room,13,1252
46,1,living room,13,1253
46,1,living room,12,1254
46,1,living room,12,1255
46,1,living room,12,1256
46,1,living room,12,1257
46,1,living room,13,1258
46,1,living room,12,1259
46,1,living room,12,1260
46,1,living room,12,1261
46,1,living room,12,1262
46,1,living room,13,1263
46,1,living room,13,1264
46,1,living room,13,1265
46,1,living room,13,1266
46,1,living room,13,1267
46,1,living room,13,1268
46,1,living room,15,1269
46,1,living room,13,1270
46,1,living room,13,1271
46,1,living room,13,1272
46,1,living room,12,1273
46,1,living room,12,1274
46,1,living room,13,1275
46,1,living room,13,1276
46,1,living room,11,1277
46,1,living room,12,1278
46,1,living room,13,1279
46,1,living room,12,1280
46,1,living room,12,1281
46,1,living room,12,1282
46,1,living room,11,1283
46,1,living room,12,1284
46,1,living room,12,1285
46,1,living room,12,1286
46,1,living room,13,1287
46,1,living room,12,1288
46,1,living room,12,1289
46,1,living room,11,1290
46,1,living room,12,1291
46,1,living room,12,1292
46,1,living room,12,1293
46,1,living room,11,1294
46,1,living room,12,1295
46,1,living room,11,1296
46,1,living room,11,1297
46,1,living room,11,1298
46,1,living room,11,1299
46,1,living room,11,1300
46,1,living room,12,1301
46,1,living room,11,1302
46,1,living room,11,1303
46,1,living room,10,1304
46,1,living room,11,1305
46,1,living room,11,1306
46,1,living room,11,1307
46,1,living room,11,1308
46,1,living room,11,1309
46,1,living room,11,1310
46,1,living room,10,1311
46,1,living room,11,1312
46,1,living room,10,1313
46,1,living room,10,1314
46,1,living room,11,1315
46,1,living room,10,1316
46,1,living room,10,1317
46,1,living room,10,1318
46,1,living room,11,1319
46,1,living room,10,1320
46,1,living room,10,1321
46,1,living room,10,1322
46,1,living room,10,1323
46,1,living room,10,1324
46,1,living room,10,1325
46,1,living room,10,1326
46,1,living room,10,1327
46,1,living room,10,1328
46,1,living room,9,1329
46,1,living room,10,1330
46,1,living room,11,1331
46,1,living room,10,1332
46,1,living room,10,1333
46,1,living room,9,1334
46,1,living room,10,1335
46,1,living room,9,1336
46,1,living room,10,1337
46,1,living room,10,1338
46,1,living room,10,1339
46,1,living room,9,1340
46,1,living room,10,1341
46,1,living room,9,1342
46,1,living room,10,1343
46,1,living room,10,1344
46,1,living room,10,1345
46,1,living room,9,1346
46,1,living room,9,1347
46,1,living room,9,1348
46,1,living room,9,1349
46,1,living room,9,1350
46,1,living room,10,1351
46,1,living room,10,1352
46,1,living room,9,1353
46,1,living room,10,1354
46,1,living room,11,1355
46,1,living room,10,1356
46,1,living room,10,1357
46,1,living room,11,1358
46,1,living room,9,1359
46,1,living room,10,1360
46,1,living room,10,1361
46,1,living room,10,1362
46,1,living room,10,1363
46,1,living room,10,1364
46,1,living room,11,1365
46,1,living room,10,1366
46,1,living room,11,1367
46,1,living room,11,1368
46,1,living room,11,1369
46,1,living room,11,1370
46,1,living room,10,1371
46,1,living room,12,1372
46,1,living room,11,1373
46,1,living room,11,1374
46,1,living room,12,1375
46,1,living room,10,1376
46,1,living room,11,1377
46,1,living room,11,1378
46,1,living room,12,1379
46,1,living room,11,1380
46,1,living room,11,1381
46,1,living room,11,1382
46,1,living room,10,1383
46,1,living room,11,1384
46,1,living room,12,1385
46,1,living room,11,1386
46,1,living room,12,1387
46,1,living room,12,1388
46,1,living room,13,1389
46,1,living room,13,1390
46,1,living room,14,1391
46,1,living room,14,1392
46,1,living room,14,1393
46,1,living room,15,1394
46,1,living room,14,1395
46,1,living room,14,1396
46,1,living room,21,1397
46,1,living room,15,1398
46,1,living room,15,1399
46,1,living room,15,1400
46,1,living room,14,1401
46,1,living room,15,1402
46,1,living room,15,1403
46,1,living room,16,1404
46,1,living room,16,1405
46,1,living room,17,1406
46,1,living room,16,1407
46,1,living room,17,1408
46,1,living room,16,1409
46,1,living room,17,1410
46,1,living room,17,1411
46,1,living room,18,1412
46,1,living room,16,1413
